id	tname	datecollected	latitude	longitude	depth	temperature	salinity	nitrate	oxygen	phosphate	silicate
727884517	Squalus acanthias	19/03/1994	56.2333	-8.35	164	9.738	35.361	10.914	5.868	0.707	4.143
728026883	Scyliorhinus canicula	05/03/2003	55.8345	-8.3253	138						
728007679	Scyliorhinus canicula	21/11/1999	54.5833	-3.9	36						
728052744	Scyliorhinus canicula	01/03/2001	58.7858	-6.1443	122						
728032310	Scyliorhinus canicula	15/11/2000	58.5667	-7.3167	112	9.818	35.289	10.42	5.916	0.688	3.963
728032472	Scyliorhinus canicula	17/11/2000	56.9167	-9.1167	460	9.474	35.38	12.345	5.706	0.821	5.144
728032737	Scyliorhinus canicula	22/11/2000	55.8167	-8.3	149						
728032580	Scyliorhinus canicula	18/11/2000	55.45	-9.2167	146	10.09	35.412	10.361	5.922	0.691	4.269
728032682	Scyliorhinus canicula	21/11/2000	54.4833	-9.4667	95						
728032754	Scyliorhinus canicula	22/11/2000	55.8167	-8.3	149						
728032758	Scyliorhinus canicula	22/11/2000	55.8167	-8.3	149						
727890868	Leucoraja fullonica	01/11/1995	58.05	-9.0167	190	9.419	35.364	11.673	5.949	0.764	5.292
727890922	Leucoraja naevus	05/04/1995	58.6	-5.6	112	9.5	35.177	9.112	5.993	0.651	3.645
728034945	Squalus acanthias	15/11/2000	58.2667	-7.3333	75	10.024	35.268	9.234	6.005	0.625	3.757
728032998	Scyliorhinus canicula	24/11/2000	54.0833	-4.0167	30						
728032716	Scyliorhinus canicula	22/11/2000	55.3167	-8.4667	97	10.091	35.319	9.886	5.907	0.685	4.255
728033023	Scyliorhinus canicula	24/11/2000	54.0833	-4.0167	30						
728035012	Squalus acanthias	18/11/2000	55.45	-9.2167	146	10.09	35.412	10.361	5.922	0.691	4.269
727897216	Raja montagui	26/03/2006	56.5607	-7.3217	150						
728042637	Galeus melastomus	30/10/2001	56.959	-9.156	500	9.474	35.38	12.345	5.706	0.821	5.144
728049382	Squalus acanthias	28/11/2003	56.7753	-8.5802	116	9.827	35.35	10.437	5.857	0.712	4.627
727908549	Scyliorhinus canicula	18/03/2006	55.7962	-9.0942	141	10.09	35.412	10.361	5.922	0.691	4.269
728053672	Scyliorhinus canicula	09/11/2001	56.2265	-7.194	90	9.732	35.183	10.14	5.823	0.669	3.744
728031494	Raja clavata	21/11/2000	54.4833	-9.4667	95						
728054305	Squalus acanthias	29/11/2003	56.7632	-6.938	145						
728032241	Scyliorhinus canicula	13/11/2000	59.2667	-4.2667	95	9.02	35.216	9.449	6.1	0.691	4.053
727912312	Scyliorhinus canicula	26/03/2006	56.5607	-7.3217	150						
728055504	Scyliorhinus canicula	15/11/2000	58.5667	-7.3167	112	9.818	35.289	10.42	5.916	0.688	3.963
727912216	Scyliorhinus canicula	01/12/2006	55.8418	-7.7927	141						
728056488	Raja montagui	19/03/2005	55.2897	-5.1988	50						
728032587	Scyliorhinus canicula	18/11/2000	55.45	-9.2167	146	10.09	35.412	10.361	5.922	0.691	4.269
728032724	Scyliorhinus canicula	22/11/2000	55.8167	-8.3	149						
728033009	Scyliorhinus canicula	24/11/2000	54.0833	-4.0167	30						
728052294	Raja montagui	10/03/2001	56.387	-6.7977	80						
728033445	Scyliorhinus canicula	29/11/2000	58.5333	-6.0833	85						
728056988	Squalus acanthias	05/11/2001	54.0352	-5.2512	80						
728053680	Scyliorhinus canicula	09/11/2001	56.2265	-7.194	90	9.732	35.183	10.14	5.823	0.669	3.744
728065024	Raja montagui	13/11/2003	59.3023	-3.9752	124	8.652	35.27	10.837	6.119	0.769	4.771
728035015	Squalus acanthias	18/11/2000	55.45	-9.2167	146	10.09	35.412	10.361	5.922	0.691	4.269
728058547	Scyliorhinus canicula	19/11/2005	58.8197	-6.876	150						
728058520	Scyliorhinus canicula	19/11/2005	58.8197	-6.876	150						
728055325	Scyliorhinus canicula	14/11/2003	58.5775	-5.6295	128						
728058981	Scyliorhinus canicula	23/11/2005	55.4652	-9.2693	140	10.09	35.412	10.361	5.922	0.691	4.269
728060140	Scyliorhinus canicula	26/11/2005	53.72	-4.6525	65						
728058200	Scyliorhinus canicula	18/11/2005	59.0237	-5.8272	85	9.309	35.188	8.788	6.167	0.644	3.752
728058539	Scyliorhinus canicula	19/11/2005	58.8197	-6.876	150						
728058671	Scyliorhinus canicula	20/11/2005	58.2975	-9.121	350	9.171	35.346	12.653	5.935	0.81	5.601
727919385	Scyliorhinus canicula	07/11/1996	56.35	-8.5167	140	9.738	35.361	10.914	5.868	0.707	4.143
727919963	Scyliorhinus canicula	15/03/1996	53.85	-4.8167	107						
728059143	Scyliorhinus canicula	24/11/2005	53.7515	-5.59	100	10.165	34.498	8.297	6.219	0.664	5.948
727920096	Scyliorhinus canicula	18/03/1996	54.4833	-5.0833	140						
728040302	Leucoraja naevus	18/11/2002	55.122	-9.3735	150	10.09	35.412	10.361	5.922	0.691	4.269
728064068	Scyliorhinus canicula	26/03/2005	56.4583	-7.4752	140						
728064079	Scyliorhinus canicula	26/03/2005	56.4583	-7.4752	140						
728064122	Scyliorhinus canicula	26/03/2005	56.4583	-7.4752	140						
727921355	Squalus acanthias	24/03/1996	58.3833	-5.6167	110	9.5	35.177	9.112	5.993	0.651	3.645
728064315	Scyliorhinus canicula	28/03/2005	59.2398	-6.5647	150	9.144	35.339	12.103	6.136	0.773	5.105
728064390	Scyliorhinus canicula	01/12/2005	55.1195	-9.3718	111	10.174	35.368	10.156	5.91	0.684	4.026
728064532	Scyliorhinus canicula	02/12/2005	56.4555	-7.4623	140						
728042615	Galeorhinus galeus	05/11/2001	53.8272	-4.8392	60						
728066403	Galeus melastomus	18/11/2002	55.1673	-10.0683	450	9.371	35.384	12.562	5.84	0.88	5.768
728064212	Scyliorhinus canicula	27/03/2005	58.0137	-5.7767	125						
728064414	Scyliorhinus canicula	01/12/2005	55.1195	-9.3718	111	10.174	35.368	10.156	5.91	0.684	4.026
728066402	Galeus melastomus	18/11/2002	55.1673	-10.0683	450	9.371	35.384	12.562	5.84	0.88	5.768
728067999	Leucoraja naevus	28/11/2002	56.5685	-7.315	145						
727930135	Squalus acanthias	21/11/2006	57.9362	-6.2082	89						
727930680	Squalus acanthias	04/12/2006	58.0343	-5.7725	114						
727930684	Squalus acanthias	04/12/2006	58.5547	-5.5947	138						
728052211	Raja brachyura	05/11/2001	53.8272	-4.8392	60						
727932338	Scyliorhinus canicula	19/11/2004	55.8325	-9.0145	136	10.058	35.382	10.273	5.908	0.697	4.322
728074281	Raja montagui	20/03/2007	56.4742	-7.4888	141						
728052758	Scyliorhinus canicula	01/03/2001	59.0358	-6.8007	165	9.144	35.339	12.103	6.136	0.773	5.105
728052811	Scyliorhinus canicula	25/10/2001	58.2108	-6.0293	123						
727932964	Leucoraja naevus	10/03/1997	56.15	-9.1	180	9.786	35.378	12.039	5.898	0.75	4.469
727932962	Leucoraja naevus	09/03/1997	55.7667	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
728053673	Scyliorhinus canicula	09/11/2001	56.2265	-7.194	90	9.732	35.183	10.14	5.823	0.669	3.744
728073225	Scyliorhinus canicula	09/03/1993	55.45	-9.2167	140	10.09	35.412	10.361	5.922	0.691	4.269
728074201	Scyliorhinus canicula	14/03/1992	56.75	-9.0167	220	9.786	35.378	12.039	5.898	0.75	4.469
728074247	Raja montagui	02/12/2007	59.0248	-4.2238	60	9.434	35.136	6.932	6.227	0.588	3.149
728055001	Galeus melastomus	21/03/2004	56.4638	-7.4782	140						
728077035	Scyliorhinus canicula	09/03/1991	58.3667	-5.95	85	9.686	35.123	7.412	6.089	0.585	3.411
728078326	Squalus acanthias	05/12/2005	58.7657	-5.741	98	9.5	35.177	9.112	5.993	0.651	3.645
728057834	Scyliorhinus canicula	05/12/2005	58.7933	-6.1915	117						
728057780	Squalus acanthias	01/12/2003	58.3848	-5.728	110	9.5	35.177	9.112	5.993	0.651	3.645
728058750	Squalus acanthias	02/12/2003	59.491	-5.484	104	9.143	35.225	10.021	6.095	0.7	4.143
728058986	Scyliorhinus canicula	23/11/2005	55.4652	-9.2693	140	10.09	35.412	10.361	5.922	0.691	4.269
728058915	Scyliorhinus canicula	22/11/2005	56.3263	-8.3853	145	9.738	35.361	10.914	5.868	0.707	4.143
728078705	Raja montagui	23/11/2003	54.5135	-5.2183	140						
728059140	Scyliorhinus canicula	24/11/2005	53.7515	-5.59	100	10.165	34.498	8.297	6.219	0.664	5.948
728111733	Scyliorhinus canicula	10/03/1987	55.25	-8.8	96	10.091	35.319	9.886	5.907	0.685	4.255
728083805	Scyliorhinus canicula	11/03/1988	58.4667	-8.1667	153	9.55	35.363	11.325	6.018	0.737	4.935
728084839	Galeus melastomus	16/01/1985	57.7333	-6.0167	155						
728084494	Scyliorhinus canicula	15/11/2003	58.518	-8.1393	215	9.526	35.375	11.641	5.915	0.745	5.255
728086932	Scyliorhinus canicula	13/11/2002	58.8092	-3.7482	90						
728066404	Galeus melastomus	18/11/2002	55.1673	-10.0683	450	9.371	35.384	12.562	5.84	0.88	5.768
728088680	Scyliorhinus canicula	16/11/2003	57.7082	-9.0883	154	9.707	35.373	11.122	5.968	0.723	4.729
728088666	Scyliorhinus canicula	16/11/2003	57.7082	-9.0883	154	9.707	35.373	11.122	5.968	0.723	4.729
728067906	Leucoraja naevus	04/03/2002	58.4132	-6.0163	98						
728087530	Scyliorhinus canicula	02/12/2004	59.6098	-5.1417	140	9.047	35.338	12.183	6.158	0.777	5.117
727947277	Scyliorhinus canicula	10/03/1997	56.15	-9.1	180	9.786	35.378	12.039	5.898	0.75	4.469
727947255	Scyliorhinus canicula	09/03/1997	55.7667	-9	125	10.058	35.382	10.273	5.908	0.697	4.322
727947692	Scyliorhinus canicula	11/12/1997	58	-5.7833	125						
727947696	Scyliorhinus canicula	11/12/1997	58.1333	-6.0333	114						
728089276	Scyliorhinus canicula	29/11/2002	57.13	-6.7068	130						
728093899	Scyliorhinus canicula	17/11/2003	57.3063	-8.4653	150	9.75	35.39	10.833	5.939	0.697	4.848
728090923	Raja clavata	09/03/1996	57.6333	-8.5167	155	9.75	35.39	10.833	5.939	0.697	4.848
727952963	Scyliorhinus canicula	21/03/2004	56.4638	-7.4782	140						
728073559	Scyliorhinus canicula	02/03/2003	58.6867	-7.1983	101	9.818	35.289	10.42	5.916	0.688	3.963
728073748	Scyliorhinus canicula	22/03/2007	55.4658	-9.2533	130	10.058	35.382	10.273	5.908	0.697	4.322
728093891	Scyliorhinus canicula	17/11/2003	57.3063	-8.4653	150	9.75	35.39	10.833	5.939	0.697	4.848
728097091	Scyliorhinus canicula	17/03/1986	55.85	-7.8167	139						
728093812	Scyliorhinus canicula	17/11/2003	57.3063	-8.4653	150	9.75	35.39	10.833	5.939	0.697	4.848
728093813	Scyliorhinus canicula	17/11/2003	57.3063	-8.4653	150	9.75	35.39	10.833	5.939	0.697	4.848
728097264	Scyliorhinus canicula	05/03/2003	55.8345	-8.3253	138						
728097547	Scyliorhinus canicula	05/03/2003	55.8345	-8.3253	138						
728096793	Squalus acanthias	18/11/2002	56.2347	-9.0808	166	9.836	35.378	10.854	5.929	0.711	4.394
728078327	Squalus acanthias	05/12/2005	58.7657	-5.741	98	9.5	35.177	9.112	5.993	0.651	3.645
728078354	Squalus acanthias	02/12/2005	55.904	-6.7107	70						
728098134	Squalus acanthias	07/03/1986	56.7833	-9.0167	140	9.836	35.378	10.854	5.929	0.711	4.394
727959907	Scyliorhinus canicula	28/11/2002	56.5685	-7.315	145						
727959952	Scyliorhinus canicula	28/11/2002	56.5685	-7.315	145						
728105930	Scyliorhinus canicula	20/11/2003	54.093	-4.033	37						
728102409	Squalus acanthias	30/11/2002	58.3873	-5.7233	112	9.5	35.177	9.112	5.993	0.651	3.645
727963684	Scyliorhinus canicula	30/11/2002	57.9237	-6.2075	90						
727963686	Scyliorhinus canicula	30/11/2002	57.9237	-6.2075	90						
727963808	Scyliorhinus canicula	21/03/2004	56.7472	-6.9747	140						
728104755	Scyliorhinus canicula	18/11/2002	56.2347	-9.0808	166	9.836	35.378	10.854	5.929	0.711	4.394
728104757	Scyliorhinus canicula	18/11/2002	56.2347	-9.0808	166	9.836	35.378	10.854	5.929	0.711	4.394
728086712	Scyliorhinus canicula	15/03/2003	54.6178	-4.0692	49						
727966708	Scyliorhinus canicula	23/11/2004	54.0973	-4.0567	40						
728105926	Scyliorhinus canicula	20/11/2003	54.093	-4.033	37						
728110965	Squalus acanthias	08/03/1987	56.4167	-6.7333	82						
728111434	Scyliorhinus canicula	16/03/1987	58.4833	-8.15	145	9.55	35.363	11.325	6.018	0.737	4.935
728112127	Raja montagui	08/03/1987	56.4167	-6.7333	82						
727969365	Scyliorhinus canicula	07/03/2004	59.2467	-6.4873	160	9.144	35.339	12.103	6.136	0.773	5.105
728089584	Scyliorhinus canicula	21/03/2004	56.4638	-7.4782	140						
728089873	Scyliorhinus canicula	06/12/1997	53.8	-4.9167	104						
728114073	Scyliorhinus canicula	14/03/2011	57.1542	-6.3922	108						
728114083	Scyliorhinus canicula	14/03/2011	58.6793	-6.009	120						
728114111	Scyliorhinus canicula	12/03/2011	56.0795	-7.6412	145						
728114287	Scyliorhinus canicula	03/03/2011	56.8928	-9.0613	200	9.786	35.378	12.039	5.898	0.75	4.469
728111714	Scyliorhinus canicula	08/03/1987	56.4167	-6.7333	82						
728111438	Scyliorhinus canicula	16/03/1987	58.4833	-8.15	145	9.55	35.363	11.325	6.018	0.737	4.935
728112130	Raja montagui	08/03/1987	56.4167	-6.7333	82						
728114207	Scyliorhinus canicula	04/03/2011	55.4605	-9.2332	135	10.058	35.382	10.273	5.908	0.697	4.322
728093384	Scyliorhinus canicula	05/03/1986	58.3833	-5.8	96	9.5	35.177	9.112	5.993	0.651	3.645
728093707	Dipturus batis	04/12/2006	58.5547	-5.5947	138						
728093700	Dipturus batis	01/12/2006	56.047	-8.0085	155	9.738	35.361	10.914	5.868	0.707	4.143
727974141	Scyliorhinus canicula	18/11/2004	56.9493	-9.0513	140	9.836	35.378	10.854	5.929	0.711	4.394
727974177	Scyliorhinus canicula	18/11/2004	56.9493	-9.0513	140	9.836	35.378	10.854	5.929	0.711	4.394
728114181	Scyliorhinus canicula	04/03/2011	55.4605	-9.2332	135	10.058	35.382	10.273	5.908	0.697	4.322
728114370	Scyliorhinus canicula	03/03/2011	56.8928	-9.0613	200	9.786	35.378	12.039	5.898	0.75	4.469
728114372	Scyliorhinus canicula	03/03/2011	56.8928	-9.0613	200	9.786	35.378	12.039	5.898	0.75	4.469
728114917	Raja montagui	14/03/2011	58.6793	-6.009	120						
727976670	Scyliorhinus canicula	01/12/2002	58.7962	-6.1797	120						
727976684	Scyliorhinus canicula	01/12/2002	58.7962	-6.1797	120						
727978882	Squalus acanthias	14/11/2007	58.8645	-3.7527	90						
728122881	Scyliorhinus canicula	05/03/2010	55.997	-7.2383	120						
728122888	Scyliorhinus canicula	05/03/2010	55.997	-7.2383	120						
728123276	Scyliorhinus canicula	22/02/2010	59.24	-6.4907	150	9.144	35.339	12.103	6.136	0.773	5.105
728101098	Squalus acanthias	28/11/2002	56.5685	-7.315	145						
728120367	Scyliorhinus canicula	13/03/2009	58.8207	-6.8708	150						
728101814	Scyliorhinus canicula	16/11/2002	57.727	-9.1017	150	9.707	35.373	11.122	5.968	0.723	4.729
728125228	Squalus acanthias	25/11/2009	58.2665	-5.9512	110	9.5	35.177	9.112	5.993	0.651	3.645
728125748	Scyliorhinus canicula	24/11/2009	59.0223	-5.8787	80	9.309	35.188	8.788	6.167	0.644	3.752
728125733	Scyliorhinus canicula	24/11/2009	58.7927	-6.2118	120						
728126025	Scyliorhinus canicula	17/11/2009	54.7577	-9.6452	100						
728122433	Squalus acanthias	22/02/2010	59.24	-6.4907	150	9.144	35.339	12.103	6.136	0.773	5.105
728122407	Squalus acanthias	26/02/2010	57.106	-7.0338	145						
728123040	Scyliorhinus canicula	27/02/2010	57.6117	-8.5047	160	9.75	35.39	10.833	5.939	0.697	4.848
728103768	Leucoraja naevus	24/11/2003	54.4837	-9.4245	90						
728104201	Scyliorhinus canicula	08/03/2002	53.7647	-5.612	105	10.165	34.498	8.297	6.219	0.664	5.948
728128216	Raja clavata	10/11/2009	58.2887	-8.4832	160	9.55	35.363	11.325	6.018	0.737	4.935
728128161	Raja montagui	10/03/2009	59.2142	-4.8195	110	9.02	35.216	9.449	6.1	0.691	4.053
728124201	Scyliorhinus canicula	11/03/2009	59.3445	-5.1792	120	9.061	35.292	11.758	6.082	0.78	4.956
728125724	Scyliorhinus canicula	24/11/2009	58.7927	-6.2118	120						
728125290	Squalus acanthias	21/11/2009	56.7103	-7.4107	190						
728125280	Squalus acanthias	18/11/2009	54.4672	-8.8268	60						
728105784	Leucoraja naevus	02/12/2003	59.491	-5.484	104	9.143	35.225	10.021	6.095	0.7	4.143
728105919	Scyliorhinus canicula	20/11/2003	54.093	-4.033	37						
728125745	Scyliorhinus canicula	24/11/2009	59.0223	-5.8787	80	9.309	35.188	8.788	6.167	0.644	3.752
727987036	Raja clavata	02/03/1998	57.55	-8.5	162	9.75	35.39	10.833	5.939	0.697	4.848
727986989	Raja clavata	14/11/1998	57.6167	-8.5	157	9.75	35.39	10.833	5.939	0.697	4.848
727987127	Raja montagui	21/11/1998	53.3833	-5.8833	48	10.4	34.355	6.989	6.148	0.591	4.593
728126734	Scyliorhinus canicula	13/11/2009	55.6373	-8.8833	100	10.091	35.319	9.886	5.907	0.685	4.255
728126732	Scyliorhinus canicula	13/11/2009	55.6373	-8.8833	100	10.091	35.319	9.886	5.907	0.685	4.255
728126826	Scyliorhinus canicula	12/11/2009	57.048	-8.7258	130	9.818	35.372	10.695	5.846	0.706	4.701
728127194	Scyliorhinus canicula	11/03/2009	59.3445	-5.1792	120	9.061	35.292	11.758	6.082	0.78	4.956
727988088	Scyliorhinus canicula	15/11/1998	55.45	-9.25	138	10.09	35.412	10.361	5.922	0.691	4.269
